Category,Score,Tweet
gain,0.041666666666666664,"RT @BigJoeBastardi: It would be to my advantage to promote the climate change agenda.. It is an extreme weather lovers dream, Would love tâ€¦"
affection,0.041666666666666664,"RT @BigJoeBastardi: It would be to my advantage to promote the climate change agenda.. It is an extreme weather lovers dream, Would love tâ€¦"
strength,0.041666666666666664,"RT @BigJoeBastardi: It would be to my advantage to promote the climate change agenda.. It is an extreme weather lovers dream, Would love tâ€¦"
friends,0.041666666666666664,"RT @BigJoeBastardi: It would be to my advantage to promote the climate change agenda.. It is an extreme weather lovers dream, Would love tâ€¦"
positive_emotion,0.041666666666666664,"RT @BigJoeBastardi: It would be to my advantage to promote the climate change agenda.. It is an extreme weather lovers dream, Would love tâ€¦"
money,0.1,CNN: Pope Francis: $q$Revolution$q$ needed to combat climate change http://t.co/pmBh6zRBZp
cold,0.1,CNN: Pope Francis: $q$Revolution$q$ needed to combat climate change http://t.co/pmBh6zRBZp
weather,0.1,CNN: Pope Francis: $q$Revolution$q$ needed to combat climate change http://t.co/pmBh6zRBZp
warmth,0.1,CNN: Pope Francis: $q$Revolution$q$ needed to combat climate change http://t.co/pmBh6zRBZp
office,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
cold,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
government,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
weather,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
meeting,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
injury,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
warmth,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
politics,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
breaking,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
law,0.045454545454545456,@NewDay EPA Pruitt lied to congress about climate change. Sessions lied about meeting with Russia. America is being taken apart from inside
money,0.06666666666666667,A third of the world now faces deadly heatwaves as result of climate change https://t.co/YEp2XRSSS6
cold,0.06666666666666667,A third of the world now faces deadly heatwaves as result of climate change https://t.co/YEp2XRSSS6
aggression,0.06666666666666667,A third of the world now faces deadly heatwaves as result of climate change https://t.co/YEp2XRSSS6
kill,0.06666666666666667,A third of the world now faces deadly heatwaves as result of climate change https://t.co/YEp2XRSSS6
weather,0.06666666666666667,A third of the world now faces deadly heatwaves as result of climate change https://t.co/YEp2XRSSS6
warmth,0.06666666666666667,A third of the world now faces deadly heatwaves as result of climate change https://t.co/YEp2XRSSS6
weapon,0.06666666666666667,A third of the world now faces deadly heatwaves as result of climate change https://t.co/YEp2XRSSS6
monster,0.06666666666666667,A third of the world now faces deadly heatwaves as result of climate change https://t.co/YEp2XRSSS6
cold,0.08,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
weather,0.08,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
warmth,0.08,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
divine,0.04,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
ridicule,0.04,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
deception,0.04,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
speaking,0.04,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
fun,0.04,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
clothing,0.04,"Trying to think of a joke about Trump not believing in climate change. But... Trump doesn't believe in climate change, how do you top that?"
money,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
cold,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
wealthy,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
real_estate,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
business,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
weather,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
shopping,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
warmth,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
economics,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
poor,0.05,"RT @PattyMurray: More disturbing news from President Trumpâ€™s budget planâ€”he wants to gut efforts to combat climate change, while simultaneoâ€¦"
money,0.07692307692307693,RT @TheDemocrats: Why are scientists marching tomorrow? Because climate change is real: https://t.co/wf7UdctuyQ
cold,0.07692307692307693,RT @TheDemocrats: Why are scientists marching tomorrow? Because climate change is real: https://t.co/wf7UdctuyQ
weather,0.07692307692307693,RT @TheDemocrats: Why are scientists marching tomorrow? Because climate change is real: https://t.co/wf7UdctuyQ
warmth,0.07692307692307693,RT @TheDemocrats: Why are scientists marching tomorrow? Because climate change is real: https://t.co/wf7UdctuyQ
money,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
cold,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
weakness,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
suffering,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
real_estate,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
business,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
death,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
violence,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
sympathy,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
weather,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
injury,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
work,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
valuable,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
warmth,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
sadness,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
economics,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
breaking,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
pain,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
payment,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
weapon,0.05263157894736842,RT @andynortondev: Excellent piece on financing loss and damage from climate change - insurance not a silver bullet https://t.co/Sz8R6ZywpG…
warmth,0.05555555555555555,JP was pissing me off with his whole 'global warming isn't real' bit today. Boiiii sit down Ã°Å¸ËœÂ¤#lol
money,0.125,ur mcm thinks climate change isn't real :/
cold,0.125,ur mcm thinks climate change isn't real :/
heroic,0.125,ur mcm thinks climate change isn't real :/
weather,0.125,ur mcm thinks climate change isn't real :/
warmth,0.125,ur mcm thinks climate change isn't real :/
cold,0.06666666666666667,RT @World_Wildlife: WeÃ¢â‚¬â„¢re all in when it comes to addressing climate change. #COP22 https://t.co/F9qiydJ55C https://t.co/oArlHb9cQc
weather,0.06666666666666667,RT @World_Wildlife: WeÃ¢â‚¬â„¢re all in when it comes to addressing climate change. #COP22 https://t.co/F9qiydJ55C https://t.co/oArlHb9cQc
warmth,0.06666666666666667,RT @World_Wildlife: WeÃ¢â‚¬â„¢re all in when it comes to addressing climate change. #COP22 https://t.co/F9qiydJ55C https://t.co/oArlHb9cQc
cold,0.041666666666666664,RT @BernieSanders: We can$q$t just take incremental steps to combat climate change. We$q$ve got to be bold because the future of our planet dep…
optimism,0.041666666666666664,RT @BernieSanders: We can$q$t just take incremental steps to combat climate change. We$q$ve got to be bold because the future of our planet dep…
weather,0.041666666666666664,RT @BernieSanders: We can$q$t just take incremental steps to combat climate change. We$q$ve got to be bold because the future of our planet dep…
warmth,0.041666666666666664,RT @BernieSanders: We can$q$t just take incremental steps to combat climate change. We$q$ve got to be bold because the future of our planet dep…
cold,0.125,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
attractive,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
celebration,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
weather,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
appearance,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
warmth,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
fashion,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
party,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
beauty,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
feminine,0.0625,RT @NatGeoPhotos: These stunning photos of Antarctic ice present visual depictions of climate change: https://t.co/P9ppiMwjMY https://t.co/Ã¢â‚¬Â¦
cold,0.058823529411764705,The Trump Administration just announced it is repealing our country's largest effort to stop climate change: https://t.co/JTbNqIAz9Y
driving,0.058823529411764705,The Trump Administration just announced it is repealing our country's largest effort to stop climate change: https://t.co/JTbNqIAz9Y
weather,0.058823529411764705,The Trump Administration just announced it is repealing our country's largest effort to stop climate change: https://t.co/JTbNqIAz9Y
warmth,0.058823529411764705,The Trump Administration just announced it is repealing our country's largest effort to stop climate change: https://t.co/JTbNqIAz9Y
strength,0.058823529411764705,The Trump Administration just announced it is repealing our country's largest effort to stop climate change: https://t.co/JTbNqIAz9Y
negative_emotion,0.058823529411764705,The Trump Administration just announced it is repealing our country's largest effort to stop climate change: https://t.co/JTbNqIAz9Y
reading,0.15384615384615385,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
internet,0.15384615384615385,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
cold,0.07692307692307693,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
money,0.07692307692307693,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
computer,0.07692307692307693,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
programming,0.07692307692307693,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
weather,0.07692307692307693,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
warmth,0.07692307692307693,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
technology,0.07692307692307693,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
writing,0.07692307692307693,RT @thehill: EPA removes climate change page from website amid 'updates' https://t.co/dkKb3bGB8R https://t.co/W9Jyddtwj5
government,0.05263157894736842,"@SebGorka NYT's: God confirms - 'Trump is the anti-Christ!' Blames him for 9/11, AIDS, global warming &amp; Air Supply!"
warmth,0.05263157894736842,"@SebGorka NYT's: God confirms - 'Trump is the anti-Christ!' Blames him for 9/11, AIDS, global warming &amp; Air Supply!"
terrorism,0.05263157894736842,"@SebGorka NYT's: God confirms - 'Trump is the anti-Christ!' Blames him for 9/11, AIDS, global warming &amp; Air Supply!"
money,0.09090909090909091,Colbert mocks Trump for idiotic climate change comments .. https://t.co/tVgRmyXZd9 #climatechange
cold,0.09090909090909091,Colbert mocks Trump for idiotic climate change comments .. https://t.co/tVgRmyXZd9 #climatechange
hate,0.09090909090909091,Colbert mocks Trump for idiotic climate change comments .. https://t.co/tVgRmyXZd9 #climatechange
ridicule,0.09090909090909091,Colbert mocks Trump for idiotic climate change comments .. https://t.co/tVgRmyXZd9 #climatechange
childish,0.09090909090909091,Colbert mocks Trump for idiotic climate change comments .. https://t.co/tVgRmyXZd9 #climatechange
weather,0.09090909090909091,Colbert mocks Trump for idiotic climate change comments .. https://t.co/tVgRmyXZd9 #climatechange
warmth,0.09090909090909091,Colbert mocks Trump for idiotic climate change comments .. https://t.co/tVgRmyXZd9 #climatechange
money,0.043478260869565216,RT @tilc9: David does not mess about. Brilliant as per. If Attenborough isn't enough to get people to take climate change seriously.. #Grea…
cold,0.043478260869565216,RT @tilc9: David does not mess about. Brilliant as per. If Attenborough isn't enough to get people to take climate change seriously.. #Grea…
weather,0.043478260869565216,RT @tilc9: David does not mess about. Brilliant as per. If Attenborough isn't enough to get people to take climate change seriously.. #Grea…
warmth,0.043478260869565216,RT @tilc9: David does not mess about. Brilliant as per. If Attenborough isn't enough to get people to take climate change seriously.. #Grea…
cold,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
government,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
leader,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
dominant_heirarchical,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
weather,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
warmth,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
politics,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
competing,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
law,0.05,"RT @flippable_org: It's vitally important to elect governors &amp; state legislators who recognize the reality of climate change, especially in…"
cold,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
aggression,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
dispute,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
kill,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
violence,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
weather,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
fight,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
war,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
warmth,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
breaking,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
power,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
negative_emotion,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
competing,0.09090909090909091,RT @guardian: Want to fight climate change? Have fewer children https://t.co/cfEg31Wgt0
money,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
cold,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
dispute,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
communication,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
hearing,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
weather,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
meeting,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
speaking,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
listen,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
phone,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
warmth,0.047619047619047616,RT @ckparrot: Yet state employees aren$q$t even allowed to talk about climate change or else they$q$re fired. Florida is dumb. https://t.co/cTn…
money,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
cold,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
hate,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
optimism,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
heroic,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
weather,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
warmth,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
ugliness,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
negative_emotion,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
positive_emotion,0.0625,RT @LanaDelRaytheon: i'm glad climate change is real and going to end this horrible world https://t.co/S5VuNK3VTb
government,0.06666666666666667,"A passionate speech about global warming and immigration, while you are at it? ;) https://t.co/RM9iTrhGTx"
sexual,0.06666666666666667,"A passionate speech about global warming and immigration, while you are at it? ;) https://t.co/RM9iTrhGTx"
love,0.06666666666666667,"A passionate speech about global warming and immigration, while you are at it? ;) https://t.co/RM9iTrhGTx"
speaking,0.06666666666666667,"A passionate speech about global warming and immigration, while you are at it? ;) https://t.co/RM9iTrhGTx"
warmth,0.06666666666666667,"A passionate speech about global warming and immigration, while you are at it? ;) https://t.co/RM9iTrhGTx"
affection,0.06666666666666667,"A passionate speech about global warming and immigration, while you are at it? ;) https://t.co/RM9iTrhGTx"
lust,0.06666666666666667,"A passionate speech about global warming and immigration, while you are at it? ;) https://t.co/RM9iTrhGTx"
terrorism,0.06666666666666667,"A passionate speech about global warming and immigration, while you are at it? ;) https://t.co/RM9iTrhGTx"
government,0.08695652173913043,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
family,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
dispute,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
dominant_heirarchical,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
warmth,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
traveling,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
economics,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
politics,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
terrorism,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
law,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
positive_emotion,0.043478260869565216,"RT @SteveSGoddard: People keep telling me to leave politics out of the global warming discussion.
That would be impossible, because it is p…"
money,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
cold,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
crime,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
dispute,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
government,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
kill,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
business,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
death,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
weather,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
warmth,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
politics,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
law,0.0625,RT @AshGhebranious: Truffles speaks about inter-generational theft. His climate change policy is inter-generational murder #auspol #qt
government,0.06666666666666667,Absolute moron - #EPA head Scott Pruitt denies that carbon dioxide causes global warming https://t.co/Ooh2UyUZkE
swearing_terms,0.06666666666666667,Absolute moron - #EPA head Scott Pruitt denies that carbon dioxide causes global warming https://t.co/Ooh2UyUZkE
body,0.06666666666666667,Absolute moron - #EPA head Scott Pruitt denies that carbon dioxide causes global warming https://t.co/Ooh2UyUZkE
warmth,0.06666666666666667,Absolute moron - #EPA head Scott Pruitt denies that carbon dioxide causes global warming https://t.co/Ooh2UyUZkE
terrorism,0.06666666666666667,Absolute moron - #EPA head Scott Pruitt denies that carbon dioxide causes global warming https://t.co/Ooh2UyUZkE
government,0.058823529411764705,RT @mzjacobson: Model v @NASA data proves humans have caused geographically-varying global warming-Model shows by cause&amp;effect what…
internet,0.058823529411764705,RT @mzjacobson: Model v @NASA data proves humans have caused geographically-varying global warming-Model shows by cause&amp;effect what…
programming,0.058823529411764705,RT @mzjacobson: Model v @NASA data proves humans have caused geographically-varying global warming-Model shows by cause&amp;effect what…
technology,0.058823529411764705,RT @mzjacobson: Model v @NASA data proves humans have caused geographically-varying global warming-Model shows by cause&amp;effect what…
terrorism,0.058823529411764705,RT @mzjacobson: Model v @NASA data proves humans have caused geographically-varying global warming-Model shows by cause&amp;effect what…
money,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
cold,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
divine,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
religion,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
worship,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
death,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
weather,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
warmth,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
philosophy,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
positive_emotion,0.05,@mattwridley @afneil @ret_ward Very interesting - I do wish that climate change wasn't treated as a religion and diâ€¦ https://t.co/D63SWtVSG6
money,0.125,The case for collaborating on climate change https://t.co/MGYEn61fGH
cold,0.125,The case for collaborating on climate change https://t.co/MGYEn61fGH
weather,0.125,The case for collaborating on climate change https://t.co/MGYEn61fGH
warmth,0.125,The case for collaborating on climate change https://t.co/MGYEn61fGH
cold,0.043478260869565216,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
divine,0.043478260869565216,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
